question,scratch,answer
At the arcade Dave had won 13 tickets. If he used 8 to buy some toys and 18 more to buy some clothes How many more tickets did Dave use to buy clothes than he did to buy toys? The word problem can be solved by subtracting 8 from 18.  ,<scratch> 18 - 8;   10 - 8 = 2 (write down 2). </scratch>,2
Marco and his dad went strawberry picking. Together their strawberries weighed 35 pounds. Marco's strawberries weighed 13 pounds. How much more did his dad's strawberries weigh than his? This word problem can be solved by subtracting 0.0 from 35.0. ,<scratch> 35 - 13;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 1 = 6 (write down 6). The result is 22. </scratch>,22
19 red peaches, 11 yellow peaches and 12 green peaches are in the basket. How many more red peaches than yellow peaches are in the basket? The word problem can be solved by subtracting 11 from 19.  ,<scratch> 19 - 11;   8 (write down 8). </scratch>,8
For Gwen's birthday she received 8 dollars from her mom. Her dad gave her 5 more dollars. If she spent 4 dollars. How much more money did she receive from her mom than she did from her dad? The word problem can be solved by subtracting 5 from 8.  ,<scratch> 8 - 5;   3 (write down 3). </scratch>,3
Dave had 16 apps and 77 files on his phone. After deleting some apps and files he had 5 apps and 23 files left. How many apps did he delete? The word problem can be solved by subtracting 5 from 16.  ,<scratch> 16 - 5;   1 - 0 = 1 (write down 1).   The result is 11. </scratch>,11
Paco had 39 sweet cookies and 6 salty cookies. He ate 23 salty cookies and 32 sweet cookies. How many more sweet cookies than salty cookies did he eat? The word problem can be solved by subtracting 23 from 32.  ,<scratch> 32 - 23;   9 becomes 10.   0 - 3 = 7 (write down 7).   The result is 9. </scratch>,9
Haley grew 13 trees in her backyard. After a typhoon 6 died. How many more trees survived the typhoon than those that died? This word problem can be solved by subtracting 0.0 from 13.0. ,<scratch> 13 - 6;   7 (write down 7). </scratch>,7
Julia played tag with 18 kids on monday. She played tag with 10 kids on tuesday. How many more kids did she play with on monday than on tuesday? The word problem can be solved by subtracting 10 from 18.  ,<scratch> 18 - 10;   8 - 0 = 8 (write down 8). </scratch>,8
Kelly has 46 nintendo games and 132 sony games. How many sony games does she need to give away so that she will have 31 sony games left? The word problem can be solved by subtracting 31 from 132.  ,<scratch> 132 - 31;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 3 = 6 (write down 6). The result is 101. </scratch>,101
5 red peaches and 11 green peaches are in the basket. How many more green peaches than red peaches are in the basket? The word problem can be solved by subtracting 5 from 11.  ,<scratch> 11 - 5;   6 (write down 6). </scratch>,6
Rachel had to complete 9 pages of math homework, 2 pages of reading homework and 96 more pages of biology homework. How many more pages of math homework than reading homework did she have? The word problem can be solved by subtracting 2 from 9.  ,<scratch> 9 - 2;   7 (write down 7). </scratch>,7
Josh had 4 marbles in his collection. He lost 16 marbles and found 8 new ones. How many more marbles did he lose than those he found? The word problem can be solved by subtracting 8 from 16.  ,<scratch> 16 - 8;   8 - 8 = 0 (write down 0). The result is 8. </scratch>,8
Danny collects bottle caps and wrappers. He found 11 bottle caps and 28 wrappers at the park. Now he has 68 bottle caps and 51 wrappers in his collection. How many more wrappers than bottle caps did danny find at the park? The word problem can be solved by subtracting 11 from 28.  ,<scratch> 28 - 11;   7 - 1 = 6 (write down 6). </scratch>,6
Dave had 59 files and 15 apps on his phone. After deleting some apps and files he had 12 apps and 30 files left. How many apps did he delete? The word problem can be solved by subtracting 12 from 15.  ,<scratch> 15 - 12;   3 (write down 3). </scratch>,3
Paul had 71 books. After selling some in a garage sale he bought 38 new ones. If he has 116 books now How many more books did he buy than he sold? The word problem can be solved by subtracting 71 from 116.  ,<scratch> 116 - 71;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 7 = 2 (write down 2).   The result is 45. </scratch>,45
Kelly has 20 nintendo games and 70 sony games. How many nintendo games does she need to give away so that she will have 12 nintendo games left? The word problem can be solved by subtracting 12 from 20.  ,<scratch> 20 - 12;   8 (write down 8). </scratch>,8
Julia played tag with 11 kids on monday. She played tag with 12 kids on tuesday. How many more kids did she play with on tuesday than on monday? The word problem can be solved by subtracting 11 from 12.  ,<scratch> 12 - 11;   1 - 1 = 0 (write down 0). The result is 1. </scratch>,1
Tiffany was collecting cans for recycling. On monday she had 8 bags of cans. The next day she found 7 more bags worth of cans. How many more bags did she have on monday than she found on the next day? The word problem can be solved by subtracting 7 from 8.  ,<scratch> 8 - 7;   1 (write down 1). The result is 1. </scratch>,1
Because of the decision Sofia asked the students to suggest specific types of food. 457 students suggested adding mashed potatoes while others suggested adding bacon to the menu. If 63 more students suggested adding mashed potatoes than those that suggested bacon How many students suggested bacon? The word problem can be solved by subtracting 63 from 457.  ,<scratch> 457 - 63;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 6 = 1 (write down 1). The result is 394. </scratch>,394
5 storks and 3 birds were sitting on the fence. 4 more birds came to join them. How many more birds than storks are sitting on the fence? The word problem can be solved by subtracting 5 from 7.  ,<scratch> 7 - 5;   2 (write down 2). </scratch>,2
Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left? The word problem can be solved by subtracting 15 from 22.  ,<scratch> 22 - 15;   7 - 5 = 2 (write down 2).   2 - 0 = 2. The result is 7. </scratch>,7
Mary is baking a cake. The recipe calls for 9 cups of flour and 5 cups of sugar. She already put in 3 cups of flour and 62 cups of sugar. How many more cups of flour does she need to add? The word problem can be solved by subtracting 3 from 9.  ,<scratch> 9 - 3;   6 - 3 = 3 (write down 3). </scratch>,6
There are 8 different books and 10 different movies in the ' crazy silly school ' series. If you read 19 of the books and watched 61 of the movies How many more movies than books are there in the ' crazy silly school ' series? The word problem can be solved by subtracting 8 from 10.  ,<scratch> 10 - 8;   2 (write down 2). </scratch>,2
At the arcade Dave had won 7 tickets. He used some tickets to buy toys. If he still has 2 tickets left How many tickets did Dave use to buy toys? The word problem can be solved by subtracting 2 from 7.  ,<scratch> 7 - 2;   7 - 2 = 5 (write down 5). The result is 5. </scratch>,5
Every day Ryan spends 7 hours on learning english and some more hours on learning chinese. If he spends 2 hours more on learning english than on learning chinese How many hours does he spend on learning chinese? The word problem can be solved by subtracting 2 from 7.  ,<scratch> 7 - 2;   5 (write down 5). </scratch>,5
Jake has 7 fewer peaches than Steven and 8 more peaches than Jill. Steven has 17 peaches. How many peaches does Jill have? This word problem can be solved by subtracting -1.0 from 17.0. ,<scratch> 17 - -1;   17 + 1 = 18. </scratch>,18
2 red peaches, 6 yellow peaches and 14 green peaches are in the basket. How many more green peaches than yellow peaches are in the basket? The word problem can be solved by subtracting 6 from 14.  ,<scratch> 14 - 6;   8 (write down 8). </scratch>,8
Every day Ryan spends a total of 3 hours on learning english and chinese. If he spends 2 hours on learning english everyday How many hours does he spend on learning chinese? The word problem can be solved by subtracting 2 from 3.  ,<scratch> 3 - 2;   1 (write down 1). The result is 1. </scratch>,1
Bobby ate 38 pieces of candy. Then he ate 36 more. He also ate 16 pieces of chocolate. How many more pieces of candy than chocolate did Bobby eat? The word problem can be solved by subtracting 16 from 74.  ,<scratch> 38 + 36 = 74;   74 - 16 = 58. The result is 58. </scratch>,58
A waiter had 8 customers. After some left he still had 5 customers. Then he got 99 new customers How many customers left? The word problem can be solved by subtracting 5 from 8.  ,<scratch> 8 - 5;   3 (write down 3). </scratch>,3
Jake has 3 fewer peaches and 4 more apples than Steven. Steven has 19 apples and 15 peaches. How many more apples than peaches does Steven have? The word problem can be solved by subtracting 15 from 19.  ,<scratch> 19 - 15;   4 - 3 = 1 (write down 1).   4 - 1 = 3 (write down 3). The result is 4. </scratch>,4
Every day Ryan spends 6 hours on learning english and 7 hours on learning chinese. How many more hours does he spend on learning chinese than he does on learning english? The word problem can be solved by subtracting 6 from 7.  ,<scratch> 7 - 6;   7 - 6 = 1 (write down 1). The result is 1. </scratch>,1
Paco had 28 cookies. He ate some of them and had 7 cookies left. How many cookies did Paco eat? The word problem can be solved by subtracting 7 from 28.  ,<scratch> 28 - 7;   Borrow 1 from the next digit.   9 becomes 10.   0 - 7 = 3 (write down 3).   3 - 0 = 3. The result is 21. </scratch>,21
Paco had 13 cookies. He ate 2 of them. Then he bought 36 more cookies How many more cookies did he buy than those he ate? The word problem can be solved by subtracting 2 from 36.  ,<scratch> 36 - 2;   36 - 2 = 34. The result is 34. </scratch>,34
Mary is baking a cake. The recipe calls for 12 cups of flour 14 cups of sugar and 7 cups of salt. She already put in 2 cups of flour. How many more cups of flour than cups of salt does she need to add now? This word problem can be solved by subtracting -5.0 from 12.0. ,<scratch> 12 - 7;   Borrow 1 from the next digit.   9 becomes 10.   0 - 7 = 3 (write down 3).   3 - 7 = -4 (write down -4). The result is 12. </scratch>,17
There were 15 roses in the vase. Jessica threw away 33 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 17 roses in the vase. How many more roses did she cut than those she threw away? The word problem can be solved by subtracting 15 from 17.  ,<scratch> 17 - 15;   2 - 1 = 1 (write down 1). The result is 2. </scratch>,2
Last week Fred had 49 dollars and Jason had 3 dollars. Fred washed cars over the weekend and now has 112 dollars. Jason delivered newspapers and now has 63 dollars. How much money did Jason earn by delivering newspapers? The word problem can be solved by subtracting 3 from 63.  ,<scratch> 63 - 3;   6 - 3 = 3 (write down 3).   3 - 0 = 3. The result is 3. </scratch>,50
Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches. How many peaches does Jake have? The word problem can be solved by subtracting 7 from 16.  ,<scratch> 16 - 7;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 4 = 0 (write down 0). The result is 9. </scratch>,9
46 campers went rowing on a day. 43 campers went rowing in the morning and some more campers went rowing in the afternoon. How many campers went rowing in the afternoon? The word problem can be solved by subtracting 43 from 46.  ,<scratch> 46 - 43;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 3 = 4 (write down 4). The result is 4. </scratch>,4
A book has 2 chapters. The second chapter is 36 pages long. If there are a total of 67 pages in the book How many pages are in the first chapter? The word problem can be solved by subtracting 36 from 67.  ,<scratch> 67 - 36;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 3 = 1 (write down 1). The result is 31. </scratch>,31
Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 3 invitations in it and she bought 2 packs. If she wants to invite 9 friends How many extra invitations will she need to buy? The word problem can be solved by subtracting 6 from 9.  ,<scratch> 9 - 6;   3 - 0 = 3 (write down 3).   The result is 3. </scratch>,3
Zachary did 15 push-ups in gym class today. David did 39 more push-ups than Zachary. John did 9 push-ups less than David. How many more push-ups did Zachary do than John? The word problem can be solved by subtracting 9 from 39.  ,<scratch> 39 - 9;   9 - 9 = 0 (write down 0). The result is 30. </scratch>,30
Ed had 2 more marbles than Doug. Doug lost some of his marbles at the playground. Now Ed has 19 more marbles than doug. How many marbles did Doug lose? The word problem can be solved by subtracting 2 from 19.  ,<scratch> 19 - 2;   19 - 2 = 17. The result is 17. </scratch>,17
Paul had 95 pens and 153 books. After selling some books and pens in a garage sale he had 13 books and 23 pens left. How many books did he sell in the garage sale? The word problem can be solved by subtracting 13 from 153.  ,<scratch> 153 - 13;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 1 = 6 (write down 6). The result is 140. </scratch>,140
Danny collects bottle caps. He threw away 54 of the old ones at the park while he found 48 bottle caps new ones. Now he has 52 bottle caps in his collection. How many more bottle caps did danny throw away than those he found at the park? The word problem can be solved by subtracting 48 from 54.  ,<scratch> 54 - 48;   Borrow 1 from the next digit.   9 becomes 10.   0 - 8 = 2 (write down 2).   2 - 4 = -2 (write down -2). The result is 2. </scratch>,6
The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether? The word problem can be solved by subtracting 4 from 70.  ,<scratch> 35 + 4;   39. </scratch>,43
Paul got a box of 110 crayons for his birthday. During the school year he gave 90 crayons to his friends while he lost 412 crayons. How many more crayons did he lose than those he gave to his friends? The word problem can be solved by subtracting 90 from 412.  ,<scratch> 412 - 90;   Borrow 1 from the next digit.   2 becomes 3.   3 - 0 = 3 (write down 3).   3 - 9 = 4 (write down 4).   The result is 322. </scratch>,322
In a school there are 569 girls and 236 boys. How many more girls than boys does the school have? The word problem can be solved by subtracting 236 from 569.  ,<scratch> 569 - 236;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 4 = 0 (write down 0). The result is 333. </scratch>,333
The Ferris wheel in paradise park has 6 seats. Each seat can hold 14 people. If there are 16 people on the wheel right now How many more people can join the wheel? The word problem can be solved by subtracting 16 from 84.  ,<scratch> 6 * 14 = 84;   84 - 16 = 68. </scratch>,68
After Olivia visited a supermarket there were 29 dollars left. If there were 54 dollars in her wallet initially How much did she spend? The word problem can be solved by subtracting 29 from 54.  ,<scratch> 54 - 29;   Borrow 1 from the next digit.   9 becomes 10.   0 - 9 = 1 (write down 1).   1 - 2 = -1 (write down -1). The result is 25. </scratch>,25
Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon? The word problem can be solved by subtracting 4 from 20.  ,<scratch> 20 - 4;   20 - 4 = 16. The result is 16. </scratch>,16
Jake has 7 fewer peaches than Steven who has 14 more peaches than Jill. Steven has 15 peaches. How many peaches does Jake have? The word problem can be solved by subtracting 7 from 15.  ,<scratch> 15 - 7;   8 (write down 8). </scratch>,8
Paul had 51 books and 106 pens. After selling some books and pens in a garage sale he had 82 books and 14 pens left. How many pens did he sell in the garage sale? The word problem can be solved by subtracting 14 from 106.  ,<scratch> 106 - 14;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 1 = 5 (write down 5). The result is 92. </scratch>,92
Zachary did 44 push-ups and 17 crunches in gym class today. David did 29 more push-ups but 13 less crunches than zachary. How many crunches did David do? The word problem can be solved by subtracting 13 from 17.  ,<scratch> 17 - 13;   4 - 3 = 1 (write down 1).   1 - 1 = 0 (write down 0). The result is 4. </scratch>,4
Paul had 42 pens and 143 books. After selling some books and pens in a garage sale he had 113 books and 19 pens left. How many pens did he sell in the garage sale? The word problem can be solved by subtracting 19 from 42.  ,<scratch> 42 - 19;   Borrow 1 from the next digit.   9 becomes 10.   0 - 9 = 1 (write down 1).   1 - 1 = 0 (write down 0). The result is 23. </scratch>,23
Danny collects bottle caps and wrappers. He found 71 bottle caps and 24 wrappers at the park. Now he has 28 bottle caps and 16 wrappers in his collection. How many more bottle caps than wrappers does danny have now? The word problem can be solved by subtracting 16 from 28.  ,<scratch> 28 - 16;   2 - 1 = 1 (write down 1).   8 - 6 = 2 (write down 2). The result is 12. </scratch>,12
Dan has $ 4. He bought 99 candy bar for $ 3 each one costing the same amount of money. How much money is left? The word problem can be solved by subtracting 3 from 4.  ,<scratch> 4 - 3;   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
5 children were riding on the bus. At the bus stop 63 children got off the bus while some more got on the bus. Then there were 14 children altogether on the bus. How many more children got on the bus than those that got off? The word problem can be solved by subtracting 5 from 14.  ,<scratch> 14 - 5;   9 becomes 10.   0 - 4 = 6 (write down 6).   The result is 9. </scratch>,9
Mary is baking a cake. The recipe calls for 3 cups of sugar and 10 cups of flour. She already put in some cups of flour. If she still needs 5 more cups of flour than sugar How many cups of flour did she put in? This word problem can be solved by subtracting -2.0 from 10.0. ,<scratch> 10 - 5;   5 - 5 = 0 (write down 0). The result is 10. </scratch>,7
Bobby had 19 pieces of candy. He ate 2 pieces of candy. How many pieces of candy does he still have left? The word problem can be solved by subtracting 2 from 19.  ,<scratch> 19 - 2;   19 - 2 = 17. The result is 17. </scratch>,17
After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 705 visitors came to the Buckingham palace that day. If there were 191 visitors the previous day and 457 visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous 245 days? The word problem can be solved by subtracting 648 from 705.  ,<scratch> 705 - 648;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 8 = 8 (write down 8). The result is 57. </scratch>,57
Paul had 108 books and 55 pens. After selling some books and pens in a garage sale he had 66 books and 59 pens left. How many books did he sell in the garage sale? The word problem can be solved by subtracting 66 from 108.  ,<scratch> 108 - 66;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 6 = -2 (write down -2). The result is 42. </scratch>,42
Marco and his dad went strawberry picking. Marco's dad's strawberries weighed 11 pounds. If together their strawberries weighed 30 pounds. How much did Marco's strawberries weigh? The word problem can be solved by subtracting 11 from 30.  ,<scratch> 30 - 11;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   The result is 19. </scratch>,19
Marco and his dad went strawberry picking. Marco's strawberries weighed 15 pounds. If together their strawberries weighed 37 pounds. How much did his dad's strawberries weigh? The word problem can be solved by subtracting 15 from 37.  ,<scratch> 37 - 15;   Borrow 1 from the next digit.   9 becomes 10.   0 - 5 = 5 (write down 5).   5 - 1 = 4 (write down 4). The result is 22. </scratch>,22
Paul got a box of 521 crayons and 66 erasers for his birthday. At the end of the school year he only had 154 left while not having lost a single erasers. How many crayons had been lost or given away? The word problem can be solved by subtracting 154 from 521.  ,<scratch> 521 - 154;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 1 = 5 (write down 5). The result is 367. </scratch>,367
David did 56 more push-ups than Zachary in gym class today. If David did 38 push-ups How many push-ups did Zachary and David do altogether? The word problem can be solved by subtracting 56 from 76.  ,<scratch> 38 + 56;   9 becomes 10.   0 + 6 = 6 (write down 6).   6 + 5 = 11 (write down 11). The result is 94. </scratch>,94
Danny collects bottle caps and wrappers. He found 10 bottle caps and 62 wrappers at the park. Now he has 27 bottle caps and 43 wrappers in his collection. How many more wrappers than bottle caps does danny have now? The word problem can be solved by subtracting 27 from 43.  ,<scratch> 43 - 27;   Borrow 1 from the next digit.   9 becomes 10.   0 - 7 = 3 (write down 3).   3 - 2 = 1 (write down 1). The result is 16. </scratch>,16
4 birds and 3 storks were sitting on the fence. 6 more storks came to join them. How many more storks than birds are sitting on the fence? The word problem can be solved by subtracting 4 from 9.  ,<scratch> 9 - 4;   5 (write down 5). </scratch>,5
Jessie weighed 114 kilograms. After she started to go jogging everyday she lost 50 kilograms in the first week and 60 kilograms in the second week. How much does she weigh now? This word problem can be solved by subtracting -10.0 from 114.0. ,<scratch> 114 - 110;   Borrow 1 from the next digit.   9 becomes 10.   0 - 0 = 0 (write down 0).   0 - 1 = -1 (write down -1). The result is 4. </scratch>,4
Julia played tag with 14 kids on monday, 2 kids on tuesday and 8 kids on wednesday. How many more kids did she play with on monday than on wednesday? The word problem can be solved by subtracting 8 from 14.  ,<scratch> 14 - 8;   6 (write down 6). </scratch>,6
A waiter had 3 customers. After some more arrived he had 8 customers. How many new customers arrived? The word problem can be solved by subtracting 3 from 8.  ,<scratch> 8 - 3;   5 (write down 5). </scratch>,5
Jack received 3 emails in the afternoon, 6 emails in the morning and some more in the evening. If he received a total of 10 emails in the day How many emails did jack receive in the evening? The word problem can be solved by subtracting 9 from 10.  ,<scratch> 10 - 9;   0 - 9 = 1 (write down 1).   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
The school is planning a field trip. The school has 102 classrooms. There are 11 students in the school and 99 seats on each school bus. If 8 students do n't want to go for the trip How many students are going on the trip? The word problem can be solved by subtracting 8 from 11.  ,<scratch> 11 - 8;   1 - 8 = 3 (write down 3). </scratch>,3
Jesse's room is 11 feet long and 15 feet wide. If she already has 16 square feet of carpet How much more carpet does she need to cover the whole floor? The word problem can be solved by subtracting 16 from 165.  ,<scratch> 11 * 15 = 165;   165 - 16 = 149. </scratch>,149
Jake has 6 fewer peaches and 8 more apples than Steven. Steven has 17 peaches and 16 apples. How many more peaches than apples does Steven have? The word problem can be solved by subtracting 16 from 17.  ,<scratch> 17 - 16;   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
Danny collects bottle caps. He threw away 60 of the old ones at the park while he found 58 bottle caps new ones. Now he has 67 bottle caps in his collection. How many bottle caps did danny have at first? The word problem can be solved by subtracting 58 from 127.  ,<scratch> 127 - 58;   Borrow 1 from the next digit.   9 becomes 10.   0 - 8 = 2 (write down 2).   2 - 5 = 7 (write down 7). The result is 69. </scratch>,127
Nell collects baseball cards. She had 573 cards. She gave 195 cards to John and yet some more to Jeff. Now she has 210 cards left. How many cards did Nell give to Jeff? This word problem can be solved by subtracting -15.0 from 573.0. ,<scratch> 573 - 210;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 0 = 9 (write down 9). The result is 363. </scratch>,363
Next on his checklist is wax to stick the feathers together. If he currently has 11 g of wax and the feathers require a total of 492 g of wax How many more grams of wax does he need? The word problem can be solved by subtracting 11 from 492.  ,<scratch> 492 - 11;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 1 = 8 (write down 8). The result is 481. </scratch>,481
Steven has 19 peaches. Jake has 12 fewer peaches than Steven and 72 more peaches than Jill. How many peaches does Jake have? The word problem can be solved by subtracting 12 from 19.  ,<scratch> 19 - 12;   7 - 2 = 5 (write down 5).   5 - 1 = 4 (write down 4). The result is 7. </scratch>,84
A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter? The word problem can be solved by subtracting 23 from 91.  ,<scratch> 91 - 23;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 2 = 5 (write down 5). The result is 68. </scratch>,68
Danny collects bottle caps. He found 36 bottle caps at the park while he threw away 35 old ones. Now he has 22 bottle caps in his collection. How many more bottle caps did danny find at the park than those he threw away? The word problem can be solved by subtracting 35 from 36.  ,<scratch> 36 - 35;   1 - 5 = 6 (write down 6).   The result is 1. </scratch>,1
Dan has $ 4. For a total of $ 3 he bought 10 candy bar each one costing the same amount of money. How much money is left? The word problem can be solved by subtracting 3 from 4.  ,<scratch> 4 - 3;   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
Mary is baking a cake. The recipe calls for 6 cups of sugar and 9 cups of flour. She already put in 2 cups of flour. How many more cups of flour than cups of sugar does she need to add now? This word problem can be solved by subtracting -4.0 from 9.0. ,<scratch> 9.0 - 6.0;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 4 = 0 (write down 0). The result is 3.0. </scratch>,7
At the zoo, a cage had 95 snakes and 61 alligators. If 64 snakes were hiding How many snakes were not hiding? The word problem can be solved by subtracting 64 from 95.  ,<scratch> 95 - 64;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 6 = 0 (write down 0). The result is 31. </scratch>,31
Baker made 155 cakes. If his friend bought 140 cakes from him How many cakes would baker still have? The word problem can be solved by subtracting 140 from 155.  ,<scratch> 155 - 140;   Borrow 1 from the next digit.   9 becomes 10.   0 - 0 = 0 (write down 0).   5 - 4 = 1 (write down 1). The result is 15. </scratch>,15
2 children were riding on the bus. At the bus stop some more children got on the bus. Then there were 10 children altogether on the bus. How many more children are on the bus now than there were before the bus stop? The word problem can be solved by subtracting 2 from 10.  ,<scratch> 10 - 2;   8 (write down 8). The result is 8. </scratch>,8
Danny collects bottle caps and wrappers. He found 22 bottle caps and 8 wrappers at the park. Now he has 28 bottle caps and 63 wrappers in his collection. How many bottle caps did danny have at first? The word problem can be solved by subtracting 22 from 28.  ,<scratch> 28 - 22;   6 - 2 = 4 (write down 4).   2 - 0 = 2 (write down 2). The result is 6. </scratch>,6
Paco ate 36 cookies. If he had 37 cookies initially How many cookies did Paco have left? The word problem can be solved by subtracting 36 from 37.  ,<scratch> 37 - 36;   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
Bobby had 21 pieces of candy. He ate 5 pieces of candy. Then he ate 9 more. How many pieces of candy does he still have left? The word problem can be solved by subtracting 14 from 21.  ,<scratch> 21 - 14;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 1 = 5 (write down 5). The result is 7. </scratch>,7
Baker made 54 cakes. He sold some of them. If he still has 13 cakes left How many cakes did baker sell? The word problem can be solved by subtracting 13 from 54.  ,<scratch> 54 - 13;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 1 = 6 (write down 6). The result is 41. </scratch>,41
During summer break 819058 kids from Lawrence county go to camp and the other 668278 kids stay home. How many more kids spent their summer break at the camp compared to those who stayed home? The word problem can be solved by subtracting 668278 from 819058.  ,<scratch> 819058 - 668278;   Borrow 1 from the next digit.   9 becomes 10.   0 - 8 = 2 (write down 2).   2 - 7 = 5 (write down 5).   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 2 = 2 (write down 2).   2 - 0 = 2 (write down 2). The result is 150780. </scratch>,150780
Randy has 79 blocks. He uses 14 blocks to build a tower and 11 blocks to build a house. How many blocks are left? The word problem can be solved by subtracting 25 from 79.  ,<scratch> 79 - 25;   Borrow 1 from the next digit.   9 becomes 10.   0 - 5 = 5 (write down 5).   5 - 2 = 3 (write down 3). The result is 54. </scratch>,54
2 birds were sitting on the fence. Some more birds came to join them. If there are a total of 6 birds on the fence now How many more birds had come to sit on the fence? The word problem can be solved by subtracting 2 from 6.  ,<scratch> 6 - 2;   4 (write down 4). </scratch>,4
Jesse's room is 12 feet long and 11 feet wide. How much longer is her room than it is wide? The word problem can be solved by subtracting 11 from 12.  ,<scratch> 12 - 11;   1 - 1 = 0 (write down 0). The result is 1. </scratch>,1
There are 16 different books and 14 different movies in the ' crazy silly school ' series. If you read 19 of the books and watched 13 of the movies How many more books than movies are there in the ' crazy silly school ' series? The word problem can be solved by subtracting 14 from 16.  ,<scratch> 16 - 14;   2 (write down 2). </scratch>,2
Jerry had 2 action figures and 10 books on a shelf in his room. Later he added 4 more action figures to the shelf. How many more books than action figures were on his shelf? The word problem can be solved by subtracting 6 from 10.  ,<scratch> 10 - 6;   4 - 0 = 4 (write down 4).   The result is 4. </scratch>,8
Mary is baking a cake. The recipe calls for 5 cups of sugar and 13 cups of flour. She already put in some cups of flour. If she still needs 12 more cups of flour How many cups of flour did she put in? The word problem can be solved by subtracting 12 from 13.  ,<scratch> 13 - 12;   1 - 2 = -1 (write down -1).   The result is 1. </scratch>,1
Paul had 134 books. After giving 39 books to his friend and selling some books in a garage sale he had 68 books left. How many books did he sell in the garage sale? This word problem can be solved by subtracting -29.0 from 134.0. ,<scratch> 134 - 68;   Borrow 1 from the next digit.   9 becomes 10.   0 - 8 = 2 (write down 2).   2 - 6 = 6 (write down 6). The result is 66. </scratch>,66
Paco had 97 salty cookies and 34 sweet cookies. He ate 15 sweet cookies and 56 salty cookies. How many sweet cookies did Paco have left? The word problem can be solved by subtracting 15 from 34.  ,<scratch> 34 - 15;   3 - 1 = 2 (write down 2).   4 - 5 = -1 (write down -1). The result is 21. </scratch>,19
Julia played tag with 15 kids on monday, 18 kids on tuesday and 7 kids on wednesday. How many more kids did she play with on monday and tuesday than on wednesday? The word problem can be solved by subtracting 7 from 33.  ,<scratch> 15 + 18 = 33;   33 - 7 = 26. The result is 26. </scratch>,26
Baker made 133 cakes. If he sold 51 of them How many more cakes did baker make than those he sold? The word problem can be solved by subtracting 51 from 133.  ,<scratch> 133 - 51;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 5 = 4 (write down 4). The result is 82. </scratch>,82
